,loan_amnt,funded_amnt,int_rate,annual_inc,total_pymnt
3252,20000,20000,10.65,52000.0,22819.41
3253,16000,16000,12.42,80000.0,19134.09454
3254,24000,24000,14.27,76320.0,27478.47
3255,2700,2700,11.71,40800.0,1799.04
3256,20400,20400,11.71,112000.0,22326.9216
3257,3000,3000,12.69,56000.0,3622.809999
3258,35000,35000,22.06,145000.0,51285.78
3259,6000,6000,12.42,30000.0,7219.044459
3260,6000,6000,6.03,31000.0,6480.45076
3261,3000,3000,11.71,36000.0,3562.696448
3262,9000,9000,7.9,26785.0,10139.36
3263,15000,15000,14.27,95000.0,18573.17
3264,5000,5000,6.62,24960.0,5521.61681
3265,8000,8000,16.77,60000.0,11802.79
3266,7200,7200,6.03,56000.0,7604.913968
3267,20000,20000,8.9,121000.0,21834.58685
3268,2300,2300,7.9,109200.0,2588.012198
3269,14400,14400,15.27,50000.0,18199.25
3270,35000,35000,21.28,120000.0,50473.7
3271,4375,4375,12.69,15000.0,4788.468094
3272,10000,10000,21.67,48529.0,13392.94977
3273,5600,5600,7.9,134000.0,6305.199999
3274,5000,5000,12.69,72000.0,6039.332116
3275,6000,6000,8.9,110000.0,6735.078514
3276,8000,8000,11.71,55000.0,9525.864085
3277,5000,5000,6.03,70000.0,5473.839266
3278,35000,35000,11.71,280000.0,44321.45996
3279,2800,2800,13.49,45000.0,3404.552449
3280,15000,15000,15.96,106000.0,18975.00158
3281,3500,3500,17.27,21000.0,4509.371558
3282,20000,20000,12.42,80000.0,25241.99672
3283,14000,14000,9.91,90000.0,2299.69
3284,11200,11200,9.91,85000.0,12023.06663
3285,20000,20000,19.42,116000.0,27720.71
3286,14000,14000,12.69,76000.0,15750.40552
3287,6000,6000,8.9,21624.0,3299.03
3288,4000,4000,9.91,60000.0,4241.736243
3289,5000,5000,6.03,120000.0,5065.931768
3290,3500,3500,6.03,75000.0,3834.858172
3291,2700,2700,13.49,98450.0,3098.646385
3292,12800,12800,18.64,47712.0,4940.98
3293,14400,14400,17.27,34008.0,19394.91
3294,7800,7800,7.9,54000.0,8786.276387
3295,10000,10000,9.91,53500.0,11600.98
3296,5600,5600,17.58,121440.0,7238.549999
3297,5000,5000,9.91,37516.8,586.98
3298,35000,35000,22.74,120000.0,52983.99
3299,3200,3200,11.71,60000.0,3810.304318
3300,12000,12000,6.62,93000.0,12967.56267
3301,20000,20000,11.71,172000.0,23288.3578
3302,5000,5000,7.51,24000.0,5615.886804
3303,5500,5500,6.03,28800.0,5887.264987
3304,12000,12000,17.58,80000.0,12841.03269
3305,7000,7000,8.9,75000.0,7913.867728
3306,2000,2000,18.64,42000.0,2791.5
3307,35000,35000,20.89,160000.0,50974.92
3308,35000,35000,22.74,106000.0,44820.4066
3309,30750,30750,18.25,80000.0,8716.7
3310,12000,12000,8.9,118392.0,13481.00127
3311,5325,5325,14.27,32000.0,5842.372259
3312,6800,6800,10.65,122400.0,7777.139357
3313,8400,8400,15.96,35004.0,9155.658663
3314,13000,13000,8.9,110000.0,14860.47
3315,1500,1500,10.65,34056.0,1665.194735
3316,30000,30000,9.91,72000.0,34346.97
3317,16950,16950,13.49,37440.0,10136.67
3318,6625,6625,18.25,64800.0,8651.165369
3319,8000,8000,19.91,32712.0,9934.41
3320,10000,10000,12.42,37000.0,11152.48427
3321,19000,19000,12.69,38000.0,22379.98567
3322,5000,5000,11.71,48000.0,5232.476134
3323,35000,35000,19.91,70000.0,38397.16286
3324,29850,29850,18.25,59700.0,33578.8898
3325,10675,10675,6.62,75600.0,11719.64829
3326,6650,6650,18.25,37008.0,8963.572741
3327,12000,12000,12.42,37076.0,14426.34
3328,4150,4150,17.58,45000.0,4328.499882
3329,13650,13650,16.29,57600.0,10692.6
3330,5000,5000,14.65,105000.0,6208.88
3331,15000,15000,11.71,68962.0,15287.89
3332,7200,7200,10.65,45000.0,7624.59
3333,24000,24000,8.9,85000.0,27434.77001
3334,6400,6400,10.65,20000.0,6768.922105
3335,8000,8000,17.27,84000.0,10306.71
3336,10600,10600,16.77,72800.0,1917.93
3337,7000,7000,13.49,40000.0,1076.24
3338,7500,7500,7.9,35000.0,8448.359999
3339,6000,6000,11.71,30000.0,7144.390003
3340,10775,10775,10.65,30000.0,12635.13
3341,10000,10000,15.27,80000.0,10492.00384
3342,2400,2400,9.91,30000.0,2784.24
3343,6600,6600,17.27,43500.0,8890.29
3344,7500,7500,8.9,83000.0,8573.369999
3345,30000,30000,6.62,80000.0,33159.94999
3346,3200,3200,16.29,115500.0,3936.443012
3347,8000,8000,14.27,35000.0,9309.648085
3348,5000,5000,18.25,38000.0,1058.11
3349,21000,21000,12.69,267000.0,25359.83001
3350,15000,15000,12.69,34000.0,20194.14004
3351,13500,13500,7.9,27000.0,14703.66
3352,5000,5000,7.9,37000.0,5632.21
3353,20000,20000,16.77,79000.0,26629.13
3354,7500,7500,6.62,49000.0,7732.525946
3355,14125,14125,13.49,60000.0,17090.29
3356,20000,20000,10.65,120000.0,23452.69
3357,25000,25000,12.42,67000.0,30294.27
3358,17325,17325,12.69,45000.0,21867.63942
3359,14125,14125,18.25,45780.0,15171.1565
3360,7000,7000,12.69,85000.0,8450.150002
3361,14000,14000,8.9,150000.0,15588.45
3362,12250,12250,6.03,56000.0,13422.05391
3363,5200,5200,8.9,55000.0,5960.398556
3364,35000,35000,7.9,70000.0,38493.42832
3365,7000,7000,13.49,38000.0,8496.004709
3366,18225,18225,19.91,58000.0,3012.74
3367,12000,12000,15.27,34440.0,6283.19
3368,10000,10000,13.49,43000.0,12214.17
3369,2000,2000,7.51,22800.0,2239.33
3370,17400,17400,22.35,211000.0,25358.78382
3371,6000,6000,6.03,62400.0,6370.052221
3372,5600,5600,10.65,39600.0,5880.332538
3373,6000,6000,9.91,88000.0,6753.894894
3374,32000,32000,22.74,108000.0,41484.21226
3375,6000,6000,7.51,72600.0,6719.920001
3376,6000,6000,6.03,15000.0,6589.963901
3377,25000,25000,7.9,156000.0,25326.02224
3378,20000,20000,17.58,66000.0,8005.69
3379,5000,5000,14.27,85000.0,5336.44785
3380,7000,7000,14.65,80000.0,8063.523201
3381,5000,5000,10.65,34992.0,5522.31163
3382,15000,15000,10.65,44400.0,14308.33
3383,27250,27250,8.9,63200.0,31149.87546
3384,12000,12000,9.91,65000.0,13921.18
3385,4000,4000,6.62,47580.0,4421.31
3386,24000,24000,12.69,66000.0,10301.57
3387,14400,14400,12.69,135000.0,17389.60676
3388,6550,6550,7.9,29500.0,7378.202352
3389,7000,7000,11.71,60000.0,8335.090002
3390,12000,12000,9.91,106320.0,12388.8
3391,7500,7500,12.69,40000.0,9014.209998
3392,6250,6250,17.27,28000.0,6688.64
3393,3000,3000,6.62,47000.0,3298.012706
3394,2500,2500,11.71,24000.0,2976.83683
3395,3000,3000,10.65,71000.0,3026.90125
3396,6200,6200,12.42,38400.0,7510.05
3397,4800,4800,8.9,70000.0,3628.98
3398,26000,26000,21.28,52000.0,4951.38
3399,3700,3700,6.03,75000.0,3896.526877
3400,15000,15000,18.64,47000.0,19613.63071
3401,12000,12000,10.65,120000.0,13920.46656
3402,1200,1200,7.9,20400.0,1349.2933
3403,15000,15000,16.77,58000.0,10248.67
3404,6000,6000,14.65,50000.0,7508.39
3405,3000,3000,11.71,46000.0,3165.296612
3406,1600,1600,18.25,14400.0,2089.55
3407,6000,6000,7.51,59000.0,6687.816123
3408,20000,20000,21.28,101657.0,10198.37
3409,25000,25000,18.25,73000.0,28076.88
3410,6450,6450,18.64,23000.0,8949.15
3411,3000,3000,17.58,130000.0,3800.188144
3412,6600,6600,8.9,64000.0,7544.520001
3413,14400,14400,19.91,160000.0,15111.84974
3414,5200,5200,15.96,30000.0,6399.541929
3415,7000,7000,14.27,62000.0,8645.790001
3416,12000,12000,6.03,60000.0,13163.61
3417,20000,20000,21.28,54000.0,5938.71
3418,12000,12000,9.91,40000.0,13738.68
3419,7200,7200,6.03,75000.0,7686.971536
3420,25000,25000,12.69,41658.0,29926.29
3421,15000,15000,13.49,100000.0,18123.93942
3422,14300,14300,20.89,75000.0,6174.47
3423,10000,10000,8.9,30000.0,11431.12
3424,6000,6000,9.91,52800.0,6937.090584
3425,20000,20000,20.3,80000.0,4029.33
3426,15000,15000,6.03,31200.0,16217.8472
3427,29000,29000,7.51,67000.0,31650.12902
3428,20800,20800,10.65,41000.0,25434.80883
3429,10000,10000,14.27,78000.0,7230.46
3430,3500,3500,8.9,55200.0,3894.75
3431,3600,3600,12.42,45000.0,4330.589999
3432,15000,15000,12.42,41000.0,18755.03269
3433,16000,16000,15.27,51000.0,16405.3023
3434,30000,30000,18.25,131000.0,39163.84779
3435,13575,13575,11.71,60000.0,8505.35
3436,10000,10000,17.58,70000.0,11129.74637
3437,35000,35000,22.06,67000.0,52293.59
3438,20000,20000,14.27,57000.0,25228.53
3439,12500,12500,6.03,180000.0,13695.96995
3440,35000,35000,12.42,270000.0,42430.5
3441,5000,5000,19.03,102240.0,6598.77
3442,10000,10000,14.27,65000.0,11156.10751
3443,3600,3600,16.77,47000.0,4407.599108
3444,10000,10000,15.27,30000.0,4890.35
3445,5200,5200,12.69,55684.0,6229.506347
3446,18000,18000,19.91,45000.0,19982.4
3447,9600,9600,7.9,70560.0,10673.03476
3448,15000,15000,17.27,49000.0,22342.42004
3449,12000,12000,12.42,30000.0,14435.35
3450,9400,9400,10.65,22887.0,10896.91
3451,12000,12000,13.49,63919.2,15921.64998
3452,6000,6000,7.51,38000.0,6719.92
3453,10000,10000,6.62,45000.0,11053.32
3454,3000,3000,13.49,28080.0,3254.057414
3455,29275,29275,21.67,185000.0,43850.05174
3456,35000,35000,12.42,125000.0,34418.38
3457,15600,15600,19.03,80000.0,17007.48
3458,10000,10000,9.91,21600.0,11546.30187
3459,6000,6000,9.91,36000.0,6960.590001
3460,4725,4725,12.42,37500.0,5471.628976
3461,2000,2000,10.65,8400.0,2360.26
3462,5400,5400,6.03,42000.0,5639.905296
3463,16000,16000,18.25,70000.0,7304.36
3464,2500,2500,6.62,36538.32,2728.247108
3465,24800,24800,14.27,95000.0,31293.78
3466,15000,15000,7.9,90000.0,16166.9907
3467,15750,15750,6.62,54000.0,17237.59236
3468,4800,4800,8.9,42000.0,5486.939999
3469,16000,16000,7.9,70000.0,18019.46
3470,24000,24000,19.91,62000.0,27801.88577
3471,15000,15000,12.42,180000.0,18044.24914
3472,28000,28000,7.9,65000.0,31506.33422
3473,6000,6000,7.9,30000.0,6511.450105
3474,8000,8000,9.91,32000.0,9280.79
3475,20000,20000,14.27,234000.0,21777.38189
3476,3000,3000,8.9,60000.0,3409.995576
3477,20000,20000,20.3,84000.0,9164.11
3478,16000,16000,17.58,50000.0,20702.55
3479,2000,2000,12.69,24000.0,330.05
3480,10000,10000,6.62,75000.0,10575.57152
3481,12000,12000,12.69,48000.0,12942.45603
3482,35000,35000,11.71,250000.0,37780.56889
3483,25000,25000,22.35,66362.04,13908.18
3484,35000,35000,20.3,82000.0,16609.73
3485,17100,17100,14.27,94000.0,21179.32
3486,20000,20000,11.71,179000.0,25919.18
3487,12000,12000,17.27,65000.0,16735.45998
3488,10000,10000,6.03,40000.0,10858.74822
3489,20000,20000,11.71,48000.0,25800.73
3490,4500,4500,11.71,48000.0,5125.854502
3491,3200,3200,11.71,81100.0,3810.31
3492,14000,14000,7.9,37947.0,15770.25918
3493,21000,21000,21.67,120000.0,32169.21005
3494,20000,20000,11.71,70000.0,23814.7
3495,20000,20000,13.49,300000.0,25050.05777
3496,10800,10800,12.42,86000.0,12829.93928
3497,15875,15875,17.58,32400.0,5967.85
3498,14500,14500,7.9,162000.0,14868.00671
3499,15000,15000,11.71,53808.0,17861.03
3500,15000,15000,14.27,67200.0,18262.98283
3501,16000,16000,12.69,70000.0,21479.95
3502,12000,12000,9.91,47500.0,13645.4575
3503,4000,4000,6.62,190000.0,4182.280918
3504,28000,28000,20.3,55000.0,44489.76992
3505,3500,3500,6.03,37980.0,3834.860738
3506,12000,12000,6.62,38000.0,13263.96
3507,6800,6800,9.91,53000.0,7707.274286
3508,10925,10925,12.69,96000.0,13058.43057
3509,8650,8650,8.9,60000.0,9887.95
3510,3500,3500,8.9,59000.0,3938.842184
3511,35000,35000,10.65,90000.0,41038.53998
3512,15000,15000,10.65,200000.0,17767.47002
3513,4950,4950,7.9,13200.0,5560.849497
3514,10000,10000,14.27,90000.0,5186.35
3515,10000,10000,7.9,66000.0,10426.44275
3516,4800,4800,12.69,33000.0,5793.939998
3517,3200,3200,13.49,78000.0,3908.767275
3518,10575,10575,11.71,50000.0,12602.79
3519,3000,3000,9.91,34800.0,3072.73137
3520,2850,2850,15.27,19200.0,3055.98
3521,6000,6000,14.27,195000.0,7410.670003
3522,2500,2500,11.71,67000.0,2976.84
3523,15000,15000,16.77,133000.0,18027.61681
3524,12500,12500,17.58,74400.0,14722.41191
3525,14000,14000,7.9,72000.0,15099.98253
3526,3700,3700,15.96,40000.0,4409.296244
3527,3000,3000,7.9,18000.0,3101.46801
3528,1800,1800,14.65,70000.0,2235.23
3529,5000,5000,8.9,35000.0,5612.486964
3530,13600,13600,7.9,88000.0,15261.88639
3531,32875,32875,19.42,87600.0,41988.12524
3532,10000,10000,12.42,78000.0,12029.45
3533,20000,20000,13.49,84000.0,23959.77655
3534,21100,21100,8.9,72000.0,22935.00464
3535,12000,12000,10.65,42000.0,14071.63
3536,20000,20000,10.65,133000.0,24879.9
3537,10000,10000,6.62,85000.0,10310.01607
3538,24000,24000,17.27,106000.0,33142.35892
3539,15000,15000,6.03,50000.0,15220.7838
3540,5000,5000,13.49,38400.0,6107.42
3541,8000,8000,16.77,40000.0,5676.4
3542,16000,16000,6.03,98000.0,17169.38988
3543,21000,21000,7.9,79000.0,23655.41114
3544,4000,4000,10.65,300000.0,4169.066555
3545,4400,4400,11.71,120000.0,4750.239798
3546,12000,12000,13.49,100000.0,11556.39
3547,15000,15000,6.03,57500.0,16353.95117
3548,7000,7000,14.65,50000.0,8685.570002
3549,4000,4000,15.27,19200.0,5150.79
3550,7750,7750,12.69,29000.0,8604.737455
3551,11500,11500,8.9,55000.0,12973.05545
3552,22750,22750,17.58,45000.0,31944.44001
3553,18000,18000,11.71,85000.0,21433.22001
3554,12000,12000,12.42,39481.0,14179.9552
3555,15000,15000,15.27,30000.0,18790.71247
3556,35000,35000,19.91,300000.0,48363.50031
3557,25000,25000,11.71,75000.0,29275.10363
3558,22000,22000,11.71,84000.0,26303.57998
3559,25600,25600,14.27,86000.0,32840.05674
3560,9000,9000,6.62,54000.0,9916.417112
3561,9500,9500,11.71,90000.0,10023.42665
3562,11200,11200,11.71,78402.0,13377.90384
3563,16000,16000,19.42,60000.0,23573.2
3564,4000,4000,7.9,45000.0,4520.761332
3565,8000,8000,19.42,30000.0,10706.01082
3566,14000,14000,13.49,45000.0,12979.01
3567,6000,6000,14.27,180000.0,6982.172221
3568,16000,16000,16.77,144000.0,19010.92378
3569,21000,21000,12.69,75000.0,25588.92
3570,10000,10000,9.91,45000.0,11110.92793
3571,12000,12000,10.65,60000.0,14070.25
3572,17200,17200,14.27,75000.0,18535.68325
3573,12000,12000,14.65,88000.0,14335.53654
3574,18250,18250,13.49,45000.0,7134.86
3575,3000,3000,12.42,43500.0,3638.827802
3576,6700,6700,8.9,22080.0,7658.856972
3577,10000,10000,6.62,91154.0,10712.15954
3578,23500,23500,13.49,48000.0,27817.17956
3579,3000,3000,12.69,47000.0,3622.809999
3580,35000,35000,19.42,180000.0,53951.73991
3581,25000,25000,7.9,118000.0,28160.71
3582,11050,11050,12.69,120000.0,13174.33026
3583,11200,11200,14.27,46000.0,12393.18149
3584,3000,3000,19.91,71760.0,3368.635865
3585,8000,8000,7.9,75000.0,9011.557494
3586,12000,12000,14.27,53100.0,14851.95
3587,8000,8000,14.27,110000.0,9880.9
3588,8000,8000,12.69,40000.0,2771.77
3589,6000,6000,6.62,24000.0,6631.96
3590,8500,8500,14.27,18000.0,10498.5
3591,14000,14000,7.9,111239.96,15753.1485
3592,18000,18000,7.9,46000.0,20276.07001
3593,3650,3650,9.91,12960.0,4234.307175
3594,22575,22575,20.89,84000.0,8529.18
3595,35000,35000,15.96,102158.0,46149.37853
3596,16000,16000,19.03,75000.0,18596.4881
3597,2400,2400,9.91,8280.0,2725.070895
3598,20000,20000,14.27,102000.0,25228.86
3599,8000,8000,14.27,90000.0,9676.797617
3600,24000,24000,12.69,94000.0,29232.89
3601,35000,35000,11.71,80000.0,45005.88995
3602,17000,17000,18.64,70000.0,25825.35995
3603,12500,12500,19.03,96000.0,15703.00279
3604,12000,12000,18.25,24000.0,7657.7
3605,6400,6400,8.9,35000.0,7315.891927
3606,2400,2400,14.65,35000.0,2927.49014
3607,5000,5000,8.9,140000.0,5715.558066
3608,20000,20000,12.42,110000.0,22711.14566
3609,6000,6000,9.91,45000.0,6981.020001
3610,11500,11500,12.42,50000.0,13794.9314
3611,25000,25000,9.91,66000.0,27808.92241
3612,5300,5300,14.65,43218.0,6442.341166
3613,6400,6400,18.25,33000.0,366.75
3614,16000,16000,15.27,43000.0,16204.53
3615,20375,20375,17.27,62510.0,24906.39997
3616,15000,15000,14.65,75000.0,18626.80001
3617,30000,30000,22.35,290000.0,44203.12
3618,21600,21600,7.51,70000.0,23688.0298
3619,21000,21000,14.27,83400.0,24632.77418
3620,35000,35000,12.42,61200.0,42427.8
3621,12000,12000,17.27,82500.0,16161.82
3622,5000,5000,8.9,42000.0,5715.56
3623,24000,24000,7.9,115000.0,27033.46001
3624,4500,4500,6.62,36000.0,4846.023332
3625,3500,3500,15.27,26400.0,4414.669109
3626,5000,5000,15.27,96000.0,5063.95
3627,2500,2500,14.65,48000.0,3119.45
3628,20000,20000,22.35,73000.0,8224.9
3629,5000,5000,10.65,34000.0,5395.294525
3630,4000,4000,11.71,25000.0,4762.897612
3631,9325,9325,11.71,46000.0,11112.12
3632,21600,21600,15.27,96000.0,7744.75
3633,10000,10000,12.69,110000.0,12003.68754
3634,6000,6000,6.62,21640.0,1396.17
3635,20000,20000,12.42,120000.0,24231.69
3636,24000,24000,7.9,85000.0,26661.98854
3637,17000,17000,6.03,61200.0,17553.03449
3638,2400,2400,7.9,63300.0,2502.347873
3639,10000,10000,10.65,89000.0,11726.32
3640,14000,14000,6.62,55000.0,14366.67128
3641,6700,6700,10.65,40000.0,7772.231394
3642,7000,7000,19.03,46800.0,6326.11
3643,9000,9000,7.51,46000.0,9850.492046
3644,7400,7400,17.58,63478.0,11093.38001
3645,14500,14500,18.64,39300.0,7465.41
3646,16950,16950,18.25,55000.0,22136.69002
3647,3600,3600,15.27,18000.0,4392.940648
3648,15000,15000,18.25,64000.0,19509.76672
3649,24000,24000,17.58,160000.0,32542.05
3650,4950,4950,11.71,19200.0,1541.46
3651,5875,5875,12.69,40000.0,7082.418434
3652,20000,20000,18.64,57000.0,27759.82
3653,10000,10000,6.03,102000.0,10956.77596
3654,3000,3000,16.29,16080.0,3812.351407
3655,25000,25000,23.91,200000.0,41469.66
3656,35000,35000,12.42,109592.0,39047.31
3657,12000,12000,18.25,64000.0,12184.59
3658,5000,5000,6.03,95000.0,5185.839169
3659,5825,5825,6.62,12000.0,6351.459399
3660,2000,2000,7.9,30000.0,2105.738661
3661,17500,17500,11.71,35000.0,20864.79
3662,30000,30000,13.49,60000.0,40640.29995
3663,12500,12500,7.9,70000.0,14080.61
3664,12000,12000,6.03,125000.0,13003.47469
3665,4600,4600,6.03,27864.0,5038.01
3666,12000,12000,13.49,63000.0,14883.48
3667,12000,12000,6.62,50000.0,13263.96
3668,1000,1000,16.29,45727.2,1270.716942
3669,8000,8000,6.03,35400.0,8765.414062
3670,7500,7500,12.42,30000.0,9377.516325
3671,5800,5800,10.65,27000.0,6799.595034
3672,2400,2400,8.9,40000.0,2743.465836
3673,20000,20000,11.71,120000.0,23413.88
3674,9375,9375,21.67,38000.0,13625.88
3675,6000,6000,6.03,80000.0,6548.749297
3676,24000,24000,12.69,65000.0,27022.62123
3677,3825,3825,17.27,14400.0,2457.18
3678,10200,10200,12.69,36000.0,10809.50149
3679,17500,17500,18.64,65000.0,8545.2
3680,9250,9250,7.9,49200.0,10419.64
3681,21500,21500,6.62,137000.0,22239.29781
3682,4000,4000,14.27,16800.0,4151.16
3683,35000,35000,19.03,85000.0,10900.11
3684,12000,12000,20.3,70000.0,18839.97997
3685,3200,3200,10.65,44568.0,3720.072942
3686,5000,5000,7.9,76000.0,5632.206655
3687,4350,4350,6.03,30000.0,4559.591542
3688,7475,7475,7.9,53000.0,3038.36
3689,2800,2800,7.51,52800.0,1128.53
3690,5300,5300,7.9,23340.0,5970.173059
3691,4000,4000,8.9,40860.0,1648.79
3692,9000,9000,6.03,35352.0,9608.768381
3693,8300,8300,14.65,48000.0,10579.14
3694,12000,12000,12.42,33000.0,15827.32998
3695,16000,16000,6.03,110000.0,17240.44691
3696,25000,25000,18.25,80000.0,36503.54
3697,15000,15000,9.91,50000.0,17401.44
3698,20000,20000,11.71,65000.0,4139.2
3699,2500,2500,7.51,63554.4,2778.555506
3700,25600,25600,14.65,60000.0,31684.54311
3701,15000,15000,18.25,49000.0,22855.16042
3702,12000,12000,6.62,82524.0,12683.60649
3703,35000,35000,14.27,70000.0,19288.26
3704,11325,11325,15.96,40000.0,11623.18329
3705,21000,21000,13.49,80000.0,26038.26
3706,2500,2500,6.62,61200.0,2763.29
3707,10625,10625,7.9,27900.0,11968.52
3708,14400,14400,18.64,44000.0,4079.62
3709,21250,21250,17.27,150000.0,28813.07875
3710,35000,35000,17.58,79000.0,30828.0
3711,4000,4000,17.27,43200.0,3349.15
3712,3000,3000,12.42,61200.0,3175.475465
3713,4800,4800,12.42,42000.0,5769.202107
3714,12000,12000,9.91,50000.0,14958.27998
3715,12000,12000,17.27,70000.0,2570.29
3716,6000,6000,7.9,81360.0,6615.910324
3717,6000,6000,12.69,44000.0,7245.675769
3718,14000,14000,12.42,210000.0,15613.62275
3719,22125,22125,13.49,50000.0,4062.48
3720,24000,24000,12.69,85000.0,4336.03
3721,12000,12000,10.65,70000.0,14038.58285
3722,9450,9450,6.62,25000.0,10256.6486
3723,8000,8000,6.03,50000.0,8765.414062
3724,5600,5600,15.96,75000.0,7032.300113
3725,30000,30000,7.9,155000.0,30391.03466
3726,23200,23200,20.89,125000.0,31381.65745
3727,9300,9300,14.65,30000.0,1187.34
3728,15000,15000,14.27,45000.0,18785.3593
3729,6075,6075,11.71,23850.0,7202.202146
3730,4000,4000,14.27,50000.0,4940.45
3731,4350,4350,15.27,90000.0,4018.92
3732,11000,11000,15.96,55000.0,11395.77909
3733,5750,5750,8.9,72000.0,6976.690002
3734,10375,10375,8.9,50000.0,11163.94766
3735,9000,9000,14.27,180000.0,11116.01001
3736,10000,10000,17.27,46500.0,12562.65833
3737,20000,20000,11.71,43000.0,3303.4
3738,16000,16000,12.69,40000.0,19474.85
3739,10000,10000,8.9,60000.0,10819.69431
3740,10000,10000,12.69,98000.0,12076.13
3741,12875,12875,12.42,35000.0,14925.43996
3742,4000,4000,6.03,29120.0,4361.041736
3743,1000,1000,11.71,54000.0,1039.021536
3744,3500,3500,13.49,65000.0,4176.743288
3745,10200,10200,7.9,73171.0,12252.33001
3746,8875,8875,19.03,38200.0,11342.39914
3747,2300,2300,11.71,62400.0,2739.39
3748,6850,6850,10.65,53000.0,3834.49
3749,6000,6000,7.9,47500.0,6288.313342
3750,12300,12300,6.62,28000.0,13383.20905
3751,14000,14000,18.64,65000.0,19665.48581
3752,14000,14000,16.29,85000.0,16949.85831
3753,16000,16000,7.9,125000.0,16106.05
3754,6000,6000,15.27,35900.0,7516.270005
3755,6300,6300,11.71,65000.0,7394.493539
3756,35000,35000,14.27,272000.0,48716.42994
3757,6200,6200,6.03,62000.0,6732.685313
3758,7200,7200,8.9,65000.0,8230.399999
3759,4600,4600,11.71,33000.0,5477.379999
3760,10625,10625,6.03,24000.0,11177.79964
3761,1800,1800,11.71,62000.0,2143.31
3762,15000,15000,14.27,81012.0,19614.0171
3763,18550,18550,19.42,138000.0,15877.65
3764,7000,7000,6.03,35000.0,7397.382438
3765,10200,10200,17.27,40000.0,11283.84126
3766,16000,16000,12.69,45000.0,19239.9562
3767,2000,2000,11.71,21600.0,326.84
3768,13000,13000,12.42,50000.0,15625.78999
3769,8000,8000,6.03,55000.0,8758.137233
3770,7200,7200,9.91,38400.0,8352.709998
3771,35000,35000,11.71,82000.0,25295.29
3772,4400,4400,6.62,49000.0,4776.87561
3773,24000,24000,8.9,200000.0,27434.77001
